TRANS,MKBEST,KNUM,CLX,SK
MinmaxScaler,chi2,3,GaussianNB,0.8879668049792532
MinmaxScaler,chi2,3,GaussianNB,0.8755020080321284
MinmaxScaler,chi2,3,GradientBoostingClassifier,0.9162011173184358
MinmaxScaler,chi2,3,GradientBoostingClassifier,0.9167842031029619
MinmaxScaler,chi2,3,GradientBoostingClassifier,0.9196675900277009
MinmaxScaler,chi2,3,RandomForestClassifier,0.9042253521126761
MinmaxScaler,chi2,3,RandomForestClassifier,0.9147727272727273
MinmaxScaler,chi2,3,RandomForestClassifier,0.9252077562326869
MinmaxScaler,chi2,4,LogisticRegression,0.9161849710982659
MinmaxScaler,chi2,4,LogisticRegression,0.9188405797101449
MinmaxScaler,chi2,4,LogisticRegression,0.9160739687055477
MinmaxScaler,chi2,4,DecisionTreeClassifier,0.9554317548746518
MinmaxScaler,chi2,4,DecisionTreeClassifier,0.9587912087912088
MinmaxScaler,chi2,4,DecisionTreeClassifier,0.9583333333333334
MinmaxScaler,chi2,4,SVC,0.9283667621776505
MinmaxScaler,chi2,4,SVC,0.9298998569384835
MinmaxScaler,chi2,4,SVC,0.9254571026722925
MinmaxScaler,chi2,4,KNeighborsClassifier,0.9693593314763231
MinmaxScaler,chi2,4,KNeighborsClassifier,0.9619181946403386
MinmaxScaler,chi2,4,KNeighborsClassifier,0.9589041095890412
MinmaxScaler,chi2,4,GaussianNB,0.9153005464480873
MinmaxScaler,chi2,4,GaussianNB,0.9019073569482288
MinmaxScaler,chi2,4,GaussianNB,0.8885906040268456
MinmaxScaler,chi2,4,GradientBoostingClassifier,0.97054698457223
MinmaxScaler,chi2,4,GradientBoostingClassifier,0.9606741573033708
MinmaxScaler,chi2,4,GradientBoostingClassifier,0.968011126564673
MinmaxScaler,chi2,4,RandomForestClassifier,0.9659090909090908
MinmaxScaler,chi2,4,RandomForestClassifier,0.9719887955182073
MinmaxScaler,chi2,4,RandomForestClassifier,0.968011126564673
MinmaxScaler,chi2,5,LogisticRegression,0.9367816091954022
MinmaxScaler,chi2,5,LogisticRegression,0.925764192139738
MinmaxScaler,chi2,5,LogisticRegression,0.9119318181818182
MinmaxScaler,chi2,5,DecisionTreeClassifier,0.9622377622377623
MinmaxScaler,chi2,5,DecisionTreeClassifier,0.9584487534626039
MinmaxScaler,chi2,5,DecisionTreeClassifier,0.9584487534626039
MinmaxScaler,chi2,5,SVC,0.9455587392550143
MinmaxScaler,chi2,5,SVC,0.9323741007194244
MinmaxScaler,chi2,5,SVC,0.9267605633802817
MinmaxScaler,chi2,5,KNeighborsClassifier,0.970873786407767
MinmaxScaler,chi2,5,KNeighborsClassifier,0.9619181946403386
MinmaxScaler,chi2,5,KNeighborsClassifier,0.9600000000000001
MinmaxScaler,chi2,5,GaussianNB,0.9262295081967212
MinmaxScaler,chi2,5,GaussianNB,0.9028727770177838
MinmaxScaler,chi2,5,GaussianNB,0.8936170212765957
MinmaxScaler,chi2,5,GradientBoostingClassifier,0.9707112970711297
MinmaxScaler,chi2,5,GradientBoostingClassifier,0.9762900976290098
MinmaxScaler,chi2,5,GradientBoostingClassifier,0.9707112970711297
MinmaxScaler,chi2,5,RandomForestClassifier,0.9747191011235955
MinmaxScaler,chi2,5,RandomForestClassifier,0.9632768361581922
MinmaxScaler,chi2,5,RandomForestClassifier,0.9722222222222222
MinmaxScaler,chi2,6,LogisticRegression,0.9529243937232524
MinmaxScaler,chi2,6,LogisticRegression,0.9375907111756169
MinmaxScaler,chi2,6,LogisticRegression,0.94
MinmaxScaler,chi2,6,DecisionTreeClassifier,0.9678321678321679
MinmaxScaler,chi2,6,DecisionTreeClassifier,0.9601100412654746
MinmaxScaler,chi2,6,DecisionTreeClassifier,0.9652294853963839
MinmaxScaler,chi2,6,SVC,0.9618104667609618
MinmaxScaler,chi2,6,SVC,0.9527896995708154
MinmaxScaler,chi2,6,SVC,0.952112676056338
MinmaxScaler,chi2,6,KNeighborsClassifier,0.9762900976290098
MinmaxScaler,chi2,6,KNeighborsClassifier,0.9734265734265733
MinmaxScaler,chi2,6,KNeighborsClassifier,0.9681881051175657
MinmaxScaler,chi2,6,GaussianNB,0.9371584699453551
MinmaxScaler,chi2,6,GaussianNB,0.9192886456908345
MinmaxScaler,chi2,6,GaussianNB,0.9093333333333333
MinmaxScaler,chi2,6,GradientBoostingClassifier,0.9818181818181818
MinmaxScaler,chi2,6,GradientBoostingClassifier,0.9764216366158113
MinmaxScaler,chi2,6,GradientBoostingClassifier,0.9737206085753803
MinmaxScaler,chi2,6,RandomForestClassifier,0.9818181818181818
MinmaxScaler,chi2,6,RandomForestClassifier,0.9762900976290098
MinmaxScaler,chi2,6,RandomForestClassifier,0.9694444444444444
MinmaxScaler,chi2,7,LogisticRegression,0.9561527581329561
MinmaxScaler,chi2,7,LogisticRegression,0.9406657018813315
MinmaxScaler,chi2,7,LogisticRegression,0.9401709401709402
MinmaxScaler,chi2,7,DecisionTreeClassifier,0.9749303621169918
MinmaxScaler,chi2,7,DecisionTreeClassifier,0.9626556016597511
MinmaxScaler,chi2,7,DecisionTreeClassifier,0.9665738161559889
MinmaxScaler,chi2,7,SVC,0.958981612446959
MinmaxScaler,chi2,7,SVC,0.9527896995708154
MinmaxScaler,chi2,7,SVC,0.949438202247191
MinmaxScaler,chi2,7,KNeighborsClassifier,0.9750692520775623
MinmaxScaler,chi2,7,KNeighborsClassifier,0.9789621318373072
MinmaxScaler,chi2,7,KNeighborsClassifier,0.970873786407767
MinmaxScaler,chi2,7,GaussianNB,0.9446693657219972
MinmaxScaler,chi2,7,GaussianNB,0.923076923076923
MinmaxScaler,chi2,7,GaussianNB,0.9045751633986927
MinmaxScaler,chi2,7,GradientBoostingClassifier,0.9817671809256662
MinmaxScaler,chi2,7,GradientBoostingClassifier,0.9777777777777777
MinmaxScaler,chi2,7,GradientBoostingClassifier,0.9791955617198337
MinmaxScaler,chi2,7,RandomForestClassifier,0.9887955182072828
MinmaxScaler,chi2,7,RandomForestClassifier,0.9761570827489481
MinmaxScaler,chi2,7,RandomForestClassifier,0.979020979020979
MinmaxScaler,chi2,8,LogisticRegression,0.9760225669957687
MinmaxScaler,chi2,8,LogisticRegression,0.9614835948644793
MinmaxScaler,chi2,8,LogisticRegression,0.9587482219061165
MinmaxScaler,chi2,8,DecisionTreeClassifier,0.9721448467966575
MinmaxScaler,chi2,8,DecisionTreeClassifier,0.9636871508379888
MinmaxScaler,chi2,8,DecisionTreeClassifier,0.9614325068870523
MinmaxScaler,chi2,8,SVC,0.9747191011235955
MinmaxScaler,chi2,8,SVC,0.9688385269121813
MinmaxScaler,chi2,8,SVC,0.9648382559774964
MinmaxScaler,chi2,8,KNeighborsClassifier,0.9889196675900276
MinmaxScaler,chi2,8,KNeighborsClassifier,0.9804469273743016
MinmaxScaler,chi2,8,KNeighborsClassifier,0.9777158774373259
MinmaxScaler,chi2,8,GaussianNB,0.949932341001353
MinmaxScaler,chi2,8,GaussianNB,0.9364005412719894
MinmaxScaler,chi2,8,GaussianNB,0.9131578947368422
MinmaxScaler,chi2,8,GradientBoostingClassifier,0.9845722300140252
MinmaxScaler,chi2,8,GradientBoostingClassifier,0.9805555555555555
MinmaxScaler,chi2,8,GradientBoostingClassifier,0.9750692520775623
MinmaxScaler,chi2,8,RandomForestClassifier,0.9789029535864978
MinmaxScaler,chi2,8,RandomForestClassifier,0.9760225669957687
MinmaxScaler,chi2,8,RandomForestClassifier,0.9762237762237761
MinmaxScaler,chi2,9,LogisticRegression,0.9788434414668548
MinmaxScaler,chi2,9,LogisticRegression,0.9643366619115549
MinmaxScaler,chi2,9,LogisticRegression,0.9603399433427763
MinmaxScaler,chi2,9,DecisionTreeClassifier,0.9666666666666667
MinmaxScaler,chi2,9,DecisionTreeClassifier,0.9571230982019364
MinmaxScaler,chi2,9,DecisionTreeClassifier,0.970873786407767
MinmaxScaler,chi2,9,SVC,0.9803921568627451
MinmaxScaler,chi2,9,SVC,0.9716713881019831
MinmaxScaler,chi2,9,SVC,0.9691011235955057
MinmaxScaler,chi2,9,KNeighborsClassifier,0.9903181189488244
MinmaxScaler,chi2,9,KNeighborsClassifier,0.9832869080779945
MinmaxScaler,chi2,9,KNeighborsClassifier,0.9818688981868898
MinmaxScaler,chi2,9,GaussianNB,0.9723756906077348
MinmaxScaler,chi2,9,GaussianNB,0.9559228650137741
MinmaxScaler,chi2,9,GaussianNB,0.9381720430107526
MinmaxScaler,chi2,9,GradientBoostingClassifier,0.9873772791023843
MinmaxScaler,chi2,9,GradientBoostingClassifier,0.9832869080779945
MinmaxScaler,chi2,9,GradientBoostingClassifier,0.9805013927576602
MinmaxScaler,chi2,9,RandomForestClassifier,0.9873772791023843
MinmaxScaler,chi2,9,RandomForestClassifier,0.9746478873239437
MinmaxScaler,chi2,9,RandomForestClassifier,0.9762900976290098
MinmaxScaler,chi2,10,LogisticRegression,0.9802816901408451
MinmaxScaler,chi2,10,LogisticRegression,0.9702127659574469
MinmaxScaler,chi2,10,LogisticRegression,0.9603399433427763
MinmaxScaler,chi2,10,DecisionTreeClassifier,0.9598893499308436
MinmaxScaler,chi2,10,DecisionTreeClassifier,0.9651324965132497
MinmaxScaler,chi2,10,DecisionTreeClassifier,0.9680998613037447
MinmaxScaler,chi2,10,SVC,0.9789621318373072
MinmaxScaler,chi2,10,SVC,0.9731258840169732
MinmaxScaler,chi2,10,SVC,0.9661971830985915
MinmaxScaler,chi2,10,KNeighborsClassifier,0.9889502762430938
MinmaxScaler,chi2,10,KNeighborsClassifier,0.9819193324061196
MinmaxScaler,chi2,10,KNeighborsClassifier,0.9819694868238557
MinmaxScaler,chi2,10,GaussianNB,0.9614325068870523
MinmaxScaler,chi2,10,GaussianNB,0.9517241379310345
MinmaxScaler,chi2,10,GaussianNB,0.9365721997300944
MinmaxScaler,chi2,10,GradientBoostingClassifier,0.9873772791023843
MinmaxScaler,chi2,10,GradientBoostingClassifier,0.9818688981868898
MinmaxScaler,chi2,10,GradientBoostingClassifier,0.9791955617198337
MinmaxScaler,chi2,10,RandomForestClassifier,0.9845722300140252
MinmaxScaler,chi2,10,RandomForestClassifier,0.970464135021097
MinmaxScaler,chi2,10,RandomForestClassifier,0.9748603351955308
MinmaxScaler,chi2,11,LogisticRegression,0.9817158931082981
MinmaxScaler,chi2,11,LogisticRegression,0.96875
MinmaxScaler,chi2,11,LogisticRegression,0.9603399433427763
MinmaxScaler,chi2,11,DecisionTreeClassifier,0.9652294853963839
MinmaxScaler,chi2,11,DecisionTreeClassifier,0.965034965034965
MinmaxScaler,chi2,11,DecisionTreeClassifier,0.9693593314763231
MinmaxScaler,chi2,11,SVC,0.9775280898876404
MinmaxScaler,chi2,11,SVC,0.9716713881019831
MinmaxScaler,chi2,11,SVC,0.9632768361581922
MinmaxScaler,chi2,11,KNeighborsClassifier,0.9903181189488244
MinmaxScaler,chi2,11,KNeighborsClassifier,0.9819193324061196
MinmaxScaler,chi2,11,KNeighborsClassifier,0.9804469273743016
MinmaxScaler,chi2,11,GaussianNB,0.9628610729023384
MinmaxScaler,chi2,11,GaussianNB,0.950413223140496
MinmaxScaler,chi2,11,GaussianNB,0.936742934051144
MinmaxScaler,chi2,11,GradientBoostingClassifier,0.9873772791023843
MinmaxScaler,chi2,11,GradientBoostingClassifier,0.9818688981868898
MinmaxScaler,chi2,11,GradientBoostingClassifier,0.9778393351800554
MinmaxScaler,chi2,11,RandomForestClassifier,0.9859154929577464
MinmaxScaler,chi2,11,RandomForestClassifier,0.9787234042553191
MinmaxScaler,chi2,11,RandomForestClassifier,0.9775910364145659
MinmaxScaler,chi2,12,LogisticRegression,0.9788434414668548
MinmaxScaler,chi2,12,LogisticRegression,0.96875
MinmaxScaler,chi2,12,LogisticRegression,0.9632768361581922
MinmaxScaler,chi2,12,DecisionTreeClassifier,0.9585635359116023
MinmaxScaler,chi2,12,DecisionTreeClassifier,0.9652294853963839
MinmaxScaler,chi2,12,DecisionTreeClassifier,0.9635854341736695
MinmaxScaler,chi2,12,SVC,0.9760900140646976
MinmaxScaler,chi2,12,SVC,0.9702127659574469
MinmaxScaler,chi2,12,SVC,0.9646393210749648
MinmaxScaler,chi2,12,KNeighborsClassifier,0.9875862068965517
MinmaxScaler,chi2,12,KNeighborsClassifier,0.9805013927576602
MinmaxScaler,chi2,12,KNeighborsClassifier,0.9749303621169918
MinmaxScaler,chi2,12,GaussianNB,0.9628610729023384
MinmaxScaler,chi2,12,GaussianNB,0.9517241379310345
MinmaxScaler,chi2,12,GaussianNB,0.9327956989247312
MinmaxScaler,chi2,12,GradientBoostingClassifier,0.9831932773109243
MinmaxScaler,chi2,12,GradientBoostingClassifier,0.9819193324061196
MinmaxScaler,chi2,12,GradientBoostingClassifier,0.9764868603042878
MinmaxScaler,chi2,12,RandomForestClassifier,0.9859154929577464
MinmaxScaler,chi2,12,RandomForestClassifier,0.9831460674157303
MinmaxScaler,chi2,12,RandomForestClassifier,0.9846153846153846
QuantileTransformer,f_classif,1,LogisticRegression,0.8349788434414669
QuantileTransformer,f_classif,1,LogisticRegression,0.8546762589928056
QuantileTransformer,f_classif,1,LogisticRegression,0.8328690807799444
QuantileTransformer,f_classif,1,DecisionTreeClassifier,0.8304093567251462
QuantileTransformer,f_classif,1,DecisionTreeClassifier,0.8390092879256966
QuantileTransformer,f_classif,1,DecisionTreeClassifier,0.8377581120943952
QuantileTransformer,f_classif,1,SVC,0.8350071736011477
QuantileTransformer,f_classif,1,SVC,0.855457227138643
QuantileTransformer,f_classif,1,SVC,0.8445078459343794
QuantileTransformer,f_classif,1,KNeighborsClassifier,0.8306801736613604
QuantileTransformer,f_classif,1,KNeighborsClassifier,0.8311306901615272
QuantileTransformer,f_classif,1,KNeighborsClassifier,0.8402366863905325
QuantileTransformer,f_classif,1,GaussianNB,0.8010540184453228
QuantileTransformer,f_classif,1,GaussianNB,0.8046874999999999
QuantileTransformer,f_classif,1,GaussianNB,0.7969348659003832
QuantileTransformer,f_classif,1,GradientBoostingClassifier,0.8347826086956521
QuantileTransformer,f_classif,1,GradientBoostingClassifier,0.8364197530864196
QuantileTransformer,f_classif,1,GradientBoostingClassifier,0.8345534407027819
QuantileTransformer,f_classif,1,RandomForestClassifier,0.8347826086956521
QuantileTransformer,f_classif,1,RandomForestClassifier,0.8366412213740458
QuantileTransformer,f_classif,1,RandomForestClassifier,0.8402366863905325
QuantileTransformer,f_classif,2,LogisticRegression,0.9380281690140846
QuantileTransformer,f_classif,2,LogisticRegression,0.92524682651622
QuantileTransformer,f_classif,2,LogisticRegression,0.9322268326417703
QuantileTransformer,f_classif,2,DecisionTreeClassifier,0.9476661951909475
QuantileTransformer,f_classif,2,DecisionTreeClassifier,0.9396914446002805
QuantileTransformer,f_classif,2,DecisionTreeClassifier,0.9439124487004105
QuantileTransformer,f_classif,2,SVC,0.9376770538243626
QuantileTransformer,f_classif,2,SVC,0.9265536723163842
QuantileTransformer,f_classif,2,SVC,0.9361111111111111
QuantileTransformer,f_classif,2,KNeighborsClassifier,0.9473684210526315
QuantileTransformer,f_classif,2,KNeighborsClassifier,0.9365303244005642
QuantileTransformer,f_classif,2,KNeighborsClassifier,0.9426229508196722
QuantileTransformer,f_classif,2,GaussianNB,0.9361702127659574
QuantileTransformer,f_classif,2,GaussianNB,0.9246088193456614
QuantileTransformer,f_classif,2,GaussianNB,0.9318497913769125
QuantileTransformer,f_classif,2,GradientBoostingClassifier,0.951048951048951
QuantileTransformer,f_classif,2,GradientBoostingClassifier,0.9466292134831461
QuantileTransformer,f_classif,2,GradientBoostingClassifier,0.9466484268125855
QuantileTransformer,f_classif,2,RandomForestClassifier,0.9519774011299436
QuantileTransformer,f_classif,2,RandomForestClassifier,0.9478138222849083
QuantileTransformer,f_classif,2,RandomForestClassifier,0.9546079779917469
QuantileTransformer,f_classif,3,LogisticRegression,0.957983193277311
QuantileTransformer,f_classif,3,LogisticRegression,0.9563994374120957
QuantileTransformer,f_classif,3,LogisticRegression,0.9572413793103448
QuantileTransformer,f_classif,3,DecisionTreeClassifier,0.956884561891516
QuantileTransformer,f_classif,3,DecisionTreeClassifier,0.9547325102880659
QuantileTransformer,f_classif,3,DecisionTreeClassifier,0.9556786703601107
QuantileTransformer,f_classif,3,SVC,0.9608938547486034
QuantileTransformer,f_classif,3,SVC,0.9533239038189533
QuantileTransformer,f_classif,3,SVC,0.9571230982019364
QuantileTransformer,f_classif,3,KNeighborsClassifier,0.965034965034965
QuantileTransformer,f_classif,3,KNeighborsClassifier,0.9693593314763231
QuantileTransformer,f_classif,3,KNeighborsClassifier,0.9640883977900553
QuantileTransformer,f_classif,3,GaussianNB,0.9340974212034384
QuantileTransformer,f_classif,3,GaussianNB,0.9425287356321839
QuantileTransformer,f_classif,3,GaussianNB,0.9401709401709402
QuantileTransformer,f_classif,3,GradientBoostingClassifier,0.9690140845070423
QuantileTransformer,f_classif,3,GradientBoostingClassifier,0.9691876750700281
QuantileTransformer,f_classif,3,GradientBoostingClassifier,0.9707927677329624
QuantileTransformer,f_classif,3,RandomForestClassifier,0.9646393210749648
QuantileTransformer,f_classif,3,RandomForestClassifier,0.9691876750700281
QuantileTransformer,f_classif,3,RandomForestClassifier,0.9622377622377623
QuantileTransformer,f_classif,4,LogisticRegression,0.9537166900420757
QuantileTransformer,f_classif,4,LogisticRegression,0.9550561797752809
QuantileTransformer,f_classif,4,LogisticRegression,0.9572413793103448
QuantileTransformer,f_classif,4,DecisionTreeClassifier,0.9553072625698323
QuantileTransformer,f_classif,4,DecisionTreeClassifier,0.9558011049723757
QuantileTransformer,f_classif,4,DecisionTreeClassifier,0.9651324965132497
QuantileTransformer,f_classif,4,SVC,0.9594405594405595
QuantileTransformer,f_classif,4,SVC,0.9533239038189533
QuantileTransformer,f_classif,4,SVC,0.9571230982019364
QuantileTransformer,f_classif,4,KNeighborsClassifier,0.9665738161559889
QuantileTransformer,f_classif,4,KNeighborsClassifier,0.9667590027700831
QuantileTransformer,f_classif,4,KNeighborsClassifier,0.9612188365650971
QuantileTransformer,f_classif,4,GaussianNB,0.9257142857142857
QuantileTransformer,f_classif,4,GaussianNB,0.938483547925608
QuantileTransformer,f_classif,4,GaussianNB,0.938375350140056
QuantileTransformer,f_classif,4,GradientBoostingClassifier,0.970464135021097
QuantileTransformer,f_classif,4,GradientBoostingClassifier,0.9663865546218487
QuantileTransformer,f_classif,4,GradientBoostingClassifier,0.9663865546218487
QuantileTransformer,f_classif,4,RandomForestClassifier,0.9632768361581922
QuantileTransformer,f_classif,4,RandomForestClassifier,0.9588652482269504
QuantileTransformer,f_classif,4,RandomForestClassifier,0.9791376912378302
QuantileTransformer,f_classif,5,LogisticRegression,0.9747899159663865
QuantileTransformer,f_classif,5,LogisticRegression,0.9734265734265733
QuantileTransformer,f_classif,5,LogisticRegression,0.9666666666666667
QuantileTransformer,f_classif,5,DecisionTreeClassifier,0.9666666666666667
QuantileTransformer,f_classif,5,DecisionTreeClassifier,0.9549795361527967
QuantileTransformer,f_classif,5,DecisionTreeClassifier,0.9612188365650971
QuantileTransformer,f_classif,5,SVC,0.9747899159663865
QuantileTransformer,f_classif,5,SVC,0.9720670391061451
QuantileTransformer,f_classif,5,SVC,0.970954356846473
QuantileTransformer,f_classif,5,KNeighborsClassifier,0.9846582984658299
QuantileTransformer,f_classif,5,KNeighborsClassifier,0.975
QuantileTransformer,f_classif,5,KNeighborsClassifier,0.9694444444444444
QuantileTransformer,f_classif,5,GaussianNB,0.9500713266761769
QuantileTransformer,f_classif,5,GaussianNB,0.9503546099290779
QuantileTransformer,f_classif,5,GaussianNB,0.9522471910112359
QuantileTransformer,f_classif,5,GradientBoostingClassifier,0.9790794979079498
QuantileTransformer,f_classif,5,GradientBoostingClassifier,0.9736477115117893
QuantileTransformer,f_classif,5,GradientBoostingClassifier,0.9777158774373259
QuantileTransformer,f_classif,5,RandomForestClassifier,0.9702970297029703
QuantileTransformer,f_classif,5,RandomForestClassifier,0.9624478442280946
QuantileTransformer,f_classif,5,RandomForestClassifier,0.9748603351955308
QuantileTransformer,f_classif,6,LogisticRegression,0.9762900976290098
QuantileTransformer,f_classif,6,LogisticRegression,0.9747899159663865
QuantileTransformer,f_classif,6,LogisticRegression,0.975
QuantileTransformer,f_classif,6,DecisionTreeClassifier,0.9678321678321679
QuantileTransformer,f_classif,6,DecisionTreeClassifier,0.9615384615384616
QuantileTransformer,f_classif,6,DecisionTreeClassifier,0.9625520110957004
QuantileTransformer,f_classif,6,SVC,0.9819193324061196
QuantileTransformer,f_classif,6,SVC,0.9776536312849161
QuantileTransformer,f_classif,6,SVC,0.9736477115117893
QuantileTransformer,f_classif,6,KNeighborsClassifier,0.9832869080779945
QuantileTransformer,f_classif,6,KNeighborsClassifier,0.984743411927878
QuantileTransformer,f_classif,6,KNeighborsClassifier,0.9763560500695411
QuantileTransformer,f_classif,6,GaussianNB,0.9529243937232524
QuantileTransformer,f_classif,6,GaussianNB,0.9515669515669516
QuantileTransformer,f_classif,6,GaussianNB,0.9548022598870056
QuantileTransformer,f_classif,6,GradientBoostingClassifier,0.9817671809256662
QuantileTransformer,f_classif,6,GradientBoostingClassifier,0.9736477115117893
QuantileTransformer,f_classif,6,GradientBoostingClassifier,0.9737206085753803
QuantileTransformer,f_classif,6,RandomForestClassifier,0.9774647887323943
QuantileTransformer,f_classif,6,RandomForestClassifier,0.9734265734265733
QuantileTransformer,f_classif,6,RandomForestClassifier,0.9776536312849161
QuantileTransformer,f_classif,7,LogisticRegression,0.9762900976290098
QuantileTransformer,f_classif,7,LogisticRegression,0.9732770745428974
QuantileTransformer,f_classif,7,LogisticRegression,0.975
QuantileTransformer,f_classif,7,DecisionTreeClassifier,0.9706293706293706
QuantileTransformer,f_classif,7,DecisionTreeClassifier,0.9595536959553697
QuantileTransformer,f_classif,7,DecisionTreeClassifier,0.9777158774373259
QuantileTransformer,f_classif,7,SVC,0.9805555555555555
QuantileTransformer,f_classif,7,SVC,0.9775280898876404
QuantileTransformer,f_classif,7,SVC,0.9735744089012518
QuantileTransformer,f_classif,7,KNeighborsClassifier,0.9833795013850416
QuantileTransformer,f_classif,7,KNeighborsClassifier,0.9861495844875346
QuantileTransformer,f_classif,7,KNeighborsClassifier,0.9750692520775623
QuantileTransformer,f_classif,7,GaussianNB,0.9557774607703281
QuantileTransformer,f_classif,7,GaussianNB,0.9630681818181819
QuantileTransformer,f_classif,7,GaussianNB,0.9576271186440678
QuantileTransformer,f_classif,7,GradientBoostingClassifier,0.9846153846153846
QuantileTransformer,f_classif,7,GradientBoostingClassifier,0.9791955617198337
QuantileTransformer,f_classif,7,GradientBoostingClassifier,0.9764216366158113
QuantileTransformer,f_classif,7,RandomForestClassifier,0.975954738330976
QuantileTransformer,f_classif,7,RandomForestClassifier,0.9644381223328592
QuantileTransformer,f_classif,7,RandomForestClassifier,0.9818181818181818
QuantileTransformer,f_classif,8,LogisticRegression,0.984700973574409
QuantileTransformer,f_classif,8,LogisticRegression,0.9846153846153846
QuantileTransformer,f_classif,8,LogisticRegression,0.9779005524861878
QuantileTransformer,f_classif,8,DecisionTreeClassifier,0.9678321678321679
QuantileTransformer,f_classif,8,DecisionTreeClassifier,0.9584487534626039
QuantileTransformer,f_classif,8,DecisionTreeClassifier,0.9737206085753803
QuantileTransformer,f_classif,8,SVC,0.9860724233983287
QuantileTransformer,f_classif,8,SVC,0.9860335195530725
QuantileTransformer,f_classif,8,SVC,0.9764216366158113
QuantileTransformer,f_classif,8,KNeighborsClassifier,0.9834254143646408
QuantileTransformer,f_classif,8,KNeighborsClassifier,0.9875173370319003
QuantileTransformer,f_classif,8,KNeighborsClassifier,0.9805555555555555
QuantileTransformer,f_classif,8,GaussianNB,0.9571428571428572
QuantileTransformer,f_classif,8,GaussianNB,0.9672830725462305
QuantileTransformer,f_classif,8,GaussianNB,0.964936886395512
